Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HC,AC,HF,AF,HY,AY,HR,AR,Referee,PSCH,PSCD,PSCA,liga,temporada,xG_casa,xG_fora
E0,2024-11-30,Crystal Palace,Newcastle,1,1,D,8.0,9.0,12.0,11.0,3.0,3.0,0.0,0.0,D England,3.3,3.53,2.27,Premier League,2425,2.29595,0.020989
E0,2024-11-30,Nott'm Forest,Ipswich,1,0,H,8.0,7.0,5.0,16.0,1.0,3.0,0.0,0.0,T Harrington,1.74,3.98,4.94,Premier League,2425,1.76587,0.462771
E0,2024-11-30,Wolves,Bournemouth,2,4,A,3.0,4.0,13.0,11.0,4.0,1.0,0.0,0.0,P Bankes,2.75,3.48,2.66,Premier League,2425,0.866034,3.07901
E0,2024-11-30,West Ham,Arsenal,2,5,A,2.0,10.0,10.0,13.0,4.0,1.0,0.0,0.0,A Taylor,7.34,4.89,1.45,Premier League,2425,1.23539,3.99935
E0,2024-12-01,Chelsea,Aston Villa,3,0,H,3.0,4.0,21.0,6.0,2.0,2.0,0.0,0.0,S Attwell,1.75,4.07,4.69,Premier League,2425,1.94939,0.875443
E0,2024-12-01,Man United,Everton,4,0,H,2.0,2.0,12.0,12.0,2.0,3.0,0.0,0.0,J Brooks,1.62,4.07,5.98,Premier League,2425,1.76161,0.766749
E0,2024-12-01,Tottenham,Fulham,1,1,D,7.0,11.0,4.0,14.0,0.0,1.0,0.0,1.0,D Bond,1.98,4.06,3.61,Premier League,2425,1.01086,1.57274
E0,2024-12-01,Liverpool,Man City,2,0,H,7.0,4.0,9.0,8.0,1.0,3.0,0.0,0.0,C Kavanagh,2.06,3.76,3.6,Premier League,2425,3.70054,0.745015
E0,2024-12-03,Ipswich,Crystal Palace,0,1,A,4.0,7.0,14.0,13.0,2.0,4.0,0.0,0.0,C Pawson,3.35,3.39,2.3,Premier League,2425,0.471708,1.65422
E0,2024-12-03,Leicester,West Ham,3,1,H,3.0,9.0,9.0,7.0,2.0,2.0,0.0,0.0,J Smith,3.04,3.5,2.43,Premier League,2425,2.78061,2.87716
E0,2024-12-04,Everton,Wolves,4,0,H,3.0,4.0,10.0,8.0,2.0,0.0,0.0,0.0,M Salisbury,2.14,3.36,3.8,Premier League,2425,1.49904,0.847724
E0,2024-12-04,Man City,Nott'm Forest,3,0,H,8.0,2.0,7.0,15.0,2.0,4.0,0.0,0.0,M Oliver,1.31,5.88,10.02,Premier League,2425,3.20169,0.802155
E0,2024-12-04,Newcastle,Liverpool,3,3,D,5.0,6.0,9.0,17.0,2.0,5.0,0.0,0.0,A Madley,3.68,3.74,2.04,Premier League,2425,1.52057,2.22766
E0,2024-12-04,Southampton,Chelsea,1,5,A,5.0,7.0,7.0,14.0,1.0,0.0,1.0,0.0,T Harrington,9.07,5.95,1.33,Premier League,2425,1.91014,5.8331
E0,2024-12-04,Arsenal,Man United,2,0,H,13.0,0.0,12.0,8.0,1.0,3.0,0.0,0.0,S Barrott,1.48,4.89,6.64,Premier League,2425,2.96684,0.256083
E0,2024-12-04,Aston Villa,Brentford,3,1,H,10.0,5.0,11.0,15.0,2.0,2.0,0.0,0.0,L Smith,1.68,4.23,5.06,Premier League,2425,3.21673,1.13266
E0,2024-12-05,Fulham,Brighton,3,1,H,5.0,6.0,7.0,8.0,2.0,2.0,0.0,0.0,P Bankes,2.64,3.65,2.7,Premier League,2425,0.666644,1.09939
E0,2024-12-05,Bournemouth,Tottenham,1,0,H,5.0,9.0,15.0,8.0,2.0,2.0,0.0,0.0,S Hooper,2.21,3.97,3.06,Premier League,2425,3.27716,0.623934
E0,2024-12-07,Aston Villa,Southampton,1,0,H,14.0,1.0,18.0,15.0,1.0,3.0,0.0,0.0,D Bond,1.33,5.79,9.42,Premier League,2425,2.51338,0.385832
E0,2024-12-07,Brentford,Newcastle,4,2,H,3.0,4.0,10.0,7.0,3.0,0.0,0.0,0.0,T Robinson,3.02,3.74,2.33,Premier League,2425,1.746,1.95645
E0,2024-12-07,Crystal Palace,Man City,2,2,D,6.0,8.0,4.0,10.0,1.0,0.0,0.0,1.0,R Jones,4.69,4.04,1.76,Premier League,2425,1.21476,1.5846
E0,2024-12-07,Man United,Nott'm Forest,2,3,A,5.0,3.0,10.0,13.0,0.0,2.0,0.0,0.0,D England,1.69,3.98,5.33,Premier League,2425,1.4697,0.651217
E0,2024-12-08,Fulham,Arsenal,1,1,D,0.0,6.0,10.0,9.0,4.0,2.0,0.0,0.0,C Kavanagh,5.5,4.2,1.64,Premier League,2425,0.150988,2.4333
E0,2024-12-08,Ipswich,Bournemouth,1,2,A,6.0,13.0,9.0,13.0,2.0,1.0,0.0,0.0,M Salisbury,3.92,3.82,1.95,Premier League,2425,1.5668,3.49127
E0,2024-12-08,Leicester,Brighton,2,2,D,5.0,5.0,9.0,10.0,1.0,2.0,0.0,0.0,S Attwell,4.98,4.27,1.68,Premier League,2425,1.42438,1.12184
E0,2024-12-08,Tottenham,Chelsea,3,4,A,5.0,10.0,17.0,11.0,2.0,2.0,0.0,0.0,A Taylor,2.93,4.1,2.25,Premier League,2425,3.25488,2.57326
E0,2024-12-09,West Ham,Wolves,2,1,H,11.0,0.0,12.0,17.0,5.0,4.0,0.0,0.0,J Brooks,1.82,3.99,4.37,Premier League,2425,1.19808,1.47567
E0,2024-12-14,Arsenal,Everton,0,0,D,8.0,2.0,6.0,9.0,0.0,3.0,0.0,0.0,C Pawson,1.25,6.5,13.0,Premier League,2425,1.30865,0.132166
E0,2024-12-14,Liverpool,Fulham,2,2,D,5.0,4.0,10.0,7.0,3.0,4.0,1.0,0.0,T Harrington,1.29,6.13,9.62,Premier League,2425,2.09698,1.2862
E0,2024-12-14,Newcastle,Leicester,4,0,H,5.0,2.0,7.0,16.0,3.0,3.0,0.0,0.0,T Bramall,1.29,6.29,9.49,Premier League,2425,3.95461,0.186759
E0,2024-12-14,Wolves,Ipswich,1,2,A,7.0,3.0,13.0,9.0,0.0,2.0,1.0,0.0,S Hooper,2.0,3.65,3.93,Premier League,2425,1.23748,1.73349
E0,2024-12-14,Nott'm Forest,Aston Villa,2,1,H,4.0,3.0,12.0,6.0,0.0,1.0,0.0,0.0,S Barrott,2.73,3.28,2.81,Premier League,2425,2.2861,0.389423
E0,2024-12-15,Brighton,Crystal Palace,1,3,A,8.0,5.0,11.0,15.0,1.0,4.0,0.0,0.0,M Oliver,1.92,3.73,4.14,Premier League,2425,1.32323,3.00618
E0,2024-12-15,Man City,Man United,1,2,A,8.0,2.0,5.0,14.0,1.0,1.0,0.0,0.0,A Taylor,1.53,4.9,5.85,Premier League,2425,0.638103,2.04662
E0,2024-12-15,Chelsea,Brentford,2,1,H,8.0,5.0,11.0,7.0,0.0,2.0,1.0,0.0,P Bankes,1.32,6.3,8.25,Premier League,2425,2.59146,1.65861
E0,2024-12-15,Southampton,Tottenham,0,5,A,2.0,5.0,8.0,15.0,1.0,3.0,0.0,0.0,D England,4.04,4.49,1.79,Premier League,2425,1.27356,3.89322
E0,2024-12-16,Bournemouth,West Ham,1,1,D,12.0,6.0,6.0,11.0,0.0,2.0,0.0,0.0,C Kavanagh,1.78,4.13,4.42,Premier League,2425,2.04842,1.81827
E0,2024-12-21,Aston Villa,Man City,2,1,H,5.0,4.0,14.0,7.0,3.0,3.0,0.0,0.0,P Bankes,3.21,3.7,2.24,Premier League,2425,2.05988,1.09627
E0,2024-12-21,Brentford,Nott'm Forest,0,2,A,9.0,5.0,9.0,14.0,3.0,4.0,0.0,0.0,M Oliver,2.53,3.66,2.78,Premier League,2425,0.769004,0.964897
E0,2024-12-21,Ipswich,Newcastle,0,4,A,2.0,1.0,9.0,7.0,2.0,0.0,0.0,0.0,S Attwell,4.6,4.24,1.73,Premier League,2425,1.06427,3.23386
E0,2024-12-21,West Ham,Brighton,1,1,D,8.0,4.0,14.0,20.0,2.0,2.0,0.0,0.0,R Jones,2.83,3.68,2.48,Premier League,2425,1.22937,1.34379
E0,2024-12-21,Crystal Palace,Arsenal,1,5,A,3.0,3.0,9.0,8.0,2.0,2.0,0.0,0.0,S Hooper,7.6,4.6,1.47,Premier League,2425,1.6052,3.05434
E0,2024-12-22,Everton,Chelsea,0,0,D,2.0,5.0,20.0,12.0,4.0,1.0,0.0,0.0,C Kavanagh,5.01,4.11,1.69,Premier League,2425,1.07081,1.51591
E0,2024-12-22,Fulham,Southampton,0,0,D,6.0,5.0,8.0,15.0,1.0,3.0,0.0,0.0,T Robinson,1.68,4.15,5.88,Premier League,2425,1.25255,0.280031
E0,2024-12-22,Leicester,Wolves,0,3,A,6.0,1.0,15.0,16.0,2.0,0.0,0.0,0.0,A Taylor,3.05,3.51,2.41,Premier League,2425,0.78868,1.13531
E0,2024-12-22,Man United,Bournemouth,0,3,A,13.0,1.0,11.0,11.0,1.0,3.0,0.0,0.0,C Pawson,1.88,3.8,4.25,Premier League,2425,2.28533,1.82831
E0,2024-12-22,Tottenham,Liverpool,3,6,A,7.0,5.0,7.0,9.0,1.0,2.0,0.0,0.0,S Barrott,4.9,4.55,1.65,Premier League,2425,1.20245,5.20214
E0,2024-12-26,Man City,Everton,1,1,D,8.0,5.0,5.0,10.0,1.0,4.0,0.0,0.0,S Hooper,1.36,5.5,9.0,Premier League,2425,2.51965,0.653289
E0,2024-12-26,Bournemouth,Crystal Palace,0,0,D,5.0,2.0,13.0,12.0,2.0,2.0,0.0,0.0,T Bramall,2.13,3.66,3.5,Premier League,2425,1.20189,0.500066
E0,2024-12-26,Chelsea,Fulham,1,2,A,3.0,1.0,13.0,13.0,1.0,3.0,0.0,0.0,S Barrott,1.46,4.94,6.86,Premier League,2425,1.55626,1.77929
E0,2024-12-26,Newcastle,Aston Villa,3,0,H,9.0,6.0,15.0,10.0,2.0,1.0,0.0,1.0,A Taylor,1.94,3.87,3.89,Premier League,2425,2.82867,0.225522
E0,2024-12-26,Nott'm Forest,Tottenham,1,0,H,2.0,7.0,12.0,13.0,3.0,2.0,0.0,1.0,C Pawson,2.16,3.92,3.22,Premier League,2425,1.30018,1.05758
E0,2024-12-26,Southampton,West Ham,0,1,A,2.0,2.0,15.0,8.0,1.0,2.0,0.0,0.0,L Smith,3.12,3.63,2.31,Premier League,2425,2.19833,1.90111
E0,2024-12-26,Wolves,Man United,2,0,H,4.0,4.0,12.0,12.0,2.0,2.0,0.0,1.0,T Harrington,4.44,4.01,1.8,Premier League,2425,0.826489,0.358876
E0,2024-12-26,Liverpool,Leicester,3,1,H,14.0,1.0,17.0,5.0,3.0,2.0,0.0,0.0,D Bond,1.09,12.25,27.0,Premier League,2425,1.89935,0.22097
E0,2024-12-27,Brighton,Brentford,0,0,D,5.0,3.0,6.0,12.0,0.0,2.0,0.0,0.0,A Madley,1.63,4.6,5.05,Premier League,2425,1.33538,0.961233
E0,2024-12-27,Arsenal,Ipswich,1,0,H,5.0,1.0,7.0,12.0,1.0,1.0,0.0,0.0,D England,1.13,9.25,23.5,Premier League,2425,2.16462,0.0783327
E0,2024-12-29,Leicester,Man City,0,2,A,4.0,4.0,11.0,6.0,2.0,1.0,0.0,0.0,M Oliver,10.25,6.42,1.27,Premier League,2425,1.84208,1.58002
E0,2024-12-29,Crystal Palace,Southampton,2,1,H,8.0,7.0,18.0,19.0,2.0,3.0,0.0,0.0,M Salisbury,1.53,4.45,6.43,Premier League,2425,3.05417,1.21853
E0,2024-12-29,Everton,Nott'm Forest,0,2,A,5.0,4.0,13.0,10.0,4.0,1.0,0.0,0.0,T Harrington,2.71,3.07,3.0,Premier League,2425,0.615191,2.02753
E0,2024-12-29,Fulham,Bournemouth,2,2,D,1.0,7.0,7.0,16.0,1.0,3.0,0.0,0.0,R Jones,2.27,3.5,3.31,Premier League,2425,0.961566,1.70692
E0,2024-12-29,Tottenham,Wolves,2,2,D,5.0,5.0,9.0,10.0,1.0,2.0,0.0,0.0,C Kavanagh,1.68,4.64,4.6,Premier League,2425,2.28433,0.640697
E0,2024-12-29,West Ham,Liverpool,0,5,A,3.0,6.0,7.0,10.0,0.0,0.0,0.0,0.0,A Taylor,7.75,5.5,1.39,Premier League,2425,0.518279,3.29868
E0,2024-12-30,Aston Villa,Brighton,2,2,D,12.0,3.0,9.0,14.0,2.0,3.0,0.0,0.0,C Pawson,1.86,3.89,4.25,Premier League,2425,1.87997,0.938042
E0,2024-12-30,Ipswich,Chelsea,2,0,H,4.0,7.0,9.0,5.0,4.0,4.0,0.0,0.0,J Brooks,7.55,5.28,1.4,Premier League,2425,1.50093,1.60622
E0,2024-12-30,Man United,Newcastle,0,2,A,2.0,3.0,13.0,8.0,1.0,1.0,0.0,0.0,S Hooper,2.71,3.6,2.58,Premier League,2425,1.00073,2.2424
E0,2025-01-01,Brentford,Arsenal,1,3,A,4.0,3.0,6.0,8.0,1.0,2.0,0.0,0.0,P Bankes,6.0,4.5,1.56,Premier League,2425,0.272604,1.99848
E0,2025-01-04,Tottenham,Newcastle,1,2,A,9.0,10.0,11.0,15.0,1.0,4.0,0.0,0.0,A Madley,3.9,4.69,1.79,Premier League,2425,1.00333,2.42963
E0,2025-01-04,Aston Villa,Leicester,2,1,H,7.0,2.0,10.0,11.0,0.0,1.0,0.0,0.0,J Gillett,1.34,5.69,8.32,Premier League,2425,2.3456,0.81548
E0,2025-01-04,Bournemouth,Everton,1,0,H,9.0,3.0,15.0,14.0,2.0,2.0,0.0,0.0,J Brooks,1.7,3.97,5.23,Premier League,2425,2.61852,0.561015
E0,2025-01-04,Crystal Palace,Chelsea,1,1,D,6.0,6.0,9.0,12.0,0.0,2.0,0.0,0.0,T Robinson,3.64,3.94,2.0,Premier League,2425,1.2766,1.51541
E0,2025-01-04,Man City,West Ham,4,1,H,7.0,1.0,8.0,13.0,2.0,1.0,0.0,0.0,M Salisbury,1.26,7.24,10.79,Premier League,2425,1.97986,1.53286
E0,2025-01-04,Southampton,Brentford,0,5,A,2.0,2.0,10.0,4.0,2.0,0.0,0.0,0.0,S Attwell,3.44,3.65,2.16,Premier League,2425,0.249614,5.54874
E0,2025-01-04,Brighton,Arsenal,1,1,D,2.0,5.0,17.0,14.0,2.0,3.0,0.0,0.0,A Taylor,4.93,3.68,1.8,Premier League,2425,1.76513,1.81142
E0,2025-01-05,Fulham,Ipswich,2,2,D,9.0,2.0,10.0,14.0,1.0,5.0,0.0,0.0,D Bond,1.59,4.2,6.15,Premier League,2425,2.65469,1.4434
E0,2025-01-05,Liverpool,Man United,2,2,D,6.0,9.0,10.0,13.0,2.0,4.0,0.0,0.0,M Oliver,1.36,5.55,8.55,Premier League,2425,2.862,1.67469
E0,2025-01-06,Wolves,Nott'm Forest,0,3,A,5.0,3.0,10.0,8.0,1.0,2.0,0.0,0.0,P Bankes,4.01,3.54,2.01,Premier League,2425,1.90463,2.57227
E0,2025-01-14,Brentford,Man City,2,2,D,4.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,A Taylor,5.18,4.51,1.61,Premier League,2425,2.39088,2.65315
E0,2025-01-14,Chelsea,Bournemouth,2,2,D,9.0,3.0,15.0,16.0,2.0,3.0,0.0,0.0,R Jones,1.54,4.8,5.71,Premier League,2425,2.53808,1.14845
E0,2025-01-14,West Ham,Fulham,3,2,H,0.0,3.0,9.0,18.0,3.0,3.0,0.0,0.0,C Pawson,3.22,3.3,2.42,Premier League,2425,0.937322,2.83581
E0,2025-01-14,Nott'm Forest,Liverpool,1,1,D,0.0,9.0,7.0,10.0,2.0,1.0,0.0,0.0,C Kavanagh,5.7,4.3,1.62,Premier League,2425,0.5292,2.72291
E0,2025-01-15,Everton,Aston Villa,0,1,A,8.0,5.0,17.0,10.0,2.0,1.0,0.0,0.0,S Barrott,3.55,3.13,2.35,Premier League,2425,1.23126,1.28522
E0,2025-01-15,Leicester,Crystal Palace,0,2,A,4.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,A Madley,4.07,3.63,1.97,Premier League,2425,2.09904,2.2647
E0,2025-01-15,Newcastle,Wolves,3,0,H,4.0,2.0,10.0,13.0,0.0,2.0,0.0,0.0,D England,1.37,5.4,8.5,Premier League,2425,2.13327,1.47433
E0,2025-01-15,Arsenal,Tottenham,2,1,H,10.0,4.0,16.0,9.0,3.0,1.0,0.0,0.0,S Hooper,1.38,5.35,8.2,Premier League,2425,2.25501,0.777071
E0,2025-01-16,Ipswich,Brighton,0,2,A,1.0,9.0,13.0,14.0,2.0,2.0,0.0,0.0,T Harrington,3.94,3.75,1.97,Premier League,2425,0.268127,1.06343
E0,2025-01-16,Man United,Southampton,3,1,H,5.0,4.0,7.0,10.0,1.0,3.0,0.0,0.0,J Brooks,1.29,6.1,11.0,Premier League,2425,3.10847,1.36705
E0,2025-01-18,Newcastle,Bournemouth,1,4,A,7.0,6.0,7.0,18.0,1.0,6.0,0.0,0.0,S Attwell,1.66,4.25,5.2,Premier League,2425,0.837801,2.70174
E0,2025-01-18,Brentford,Liverpool,0,2,A,2.0,15.0,6.0,14.0,2.0,3.0,0.0,0.0,A Madley,6.33,5.0,1.49,Premier League,2425,1.20021,4.16249
E0,2025-01-18,Leicester,Fulham,0,2,A,5.0,2.0,8.0,8.0,3.0,1.0,0.0,0.0,M Salisbury,4.65,3.79,1.81,Premier League,2425,0.676934,2.36823
E0,2025-01-18,West Ham,Crystal Palace,0,2,A,2.0,4.0,13.0,10.0,1.0,0.0,1.0,0.0,T Bramall,2.86,3.32,2.66,Premier League,2425,0.221062,1.62561
E0,2025-01-18,Arsenal,Aston Villa,2,2,D,10.0,1.0,10.0,18.0,2.0,3.0,0.0,0.0,C Kavanagh,1.57,4.35,6.1,Premier League,2425,1.64458,1.20602
E0,2025-01-19,Everton,Tottenham,3,2,H,3.0,8.0,14.0,14.0,2.0,1.0,0.0,0.0,D England,2.56,3.51,2.85,Premier League,2425,2.56089,1.35719
E0,2025-01-19,Man United,Brighton,1,3,A,4.0,2.0,13.0,12.0,3.0,3.0,0.0,0.0,P Bankes,2.34,3.45,3.25,Premier League,2425,1.31823,2.17172
E0,2025-01-19,Nott'm Forest,Southampton,3,2,H,2.0,8.0,4.0,18.0,0.0,4.0,0.0,0.0,A Taylor,1.37,5.15,9.23,Premier League,2425,2.36419,1.25922
E0,2025-01-19,Ipswich,Man City,0,6,A,4.0,7.0,4.0,7.0,0.0,1.0,0.0,0.0,S Barrott,8.5,5.5,1.37,Premier League,2425,0.795637,3.20228
E0,2025-01-20,Chelsea,Wolves,3,1,H,3.0,6.0,8.0,14.0,4.0,2.0,0.0,0.0,S Hooper,1.44,5.25,6.8,Premier League,2425,3.14882,1.06726
E0,2025-01-25,Bournemouth,Nott'm Forest,5,0,H,3.0,9.0,9.0,12.0,2.0,3.0,0.0,0.0,C Pawson,1.97,3.73,3.94,Premier League,2425,2.8254,0.996166
E0,2025-01-25,Brighton,Everton,0,1,A,9.0,1.0,8.0,11.0,3.0,4.0,0.0,0.0,T Robinson,1.74,3.69,5.42,Premier League,2425,0.64378,0.870883
E0,2025-01-25,Liverpool,Ipswich,4,1,H,3.0,4.0,10.0,11.0,0.0,2.0,0.0,0.0,M Salisbury,1.1,12.25,24.5,Premier League,2425,2.16809,0.804707
E0,2025-01-25,Southampton,Newcastle,1,3,A,3.0,8.0,10.0,5.0,1.0,0.0,0.0,0.0,S Barrott,6.62,5.04,1.47,Premier League,2425,0.825621,3.08319
E0,2025-01-25,Wolves,Arsenal,0,1,A,1.0,5.0,20.0,10.0,0.0,1.0,1.0,1.0,M Oliver,5.93,4.15,1.61,Premier League,2425,0.514724,0.887358
E0,2025-01-25,Man City,Chelsea,3,1,H,2.0,4.0,6.0,8.0,3.0,2.0,0.0,0.0,J Brooks,2.39,3.89,2.85,Premier League,2425,2.23213,1.49843
E0,2025-01-26,Crystal Palace,Brentford,1,2,A,4.0,7.0,8.0,11.0,2.0,2.0,0.0,0.0,T Harrington,1.97,3.8,3.84,Premier League,2425,1.23177,1.92037
E0,2025-01-26,Tottenham,Leicester,1,2,A,6.0,4.0,6.0,16.0,1.0,5.0,0.0,0.0,R Jones,1.51,5.05,5.85,Premier League,2425,1.27483,1.40469
E0,2025-01-26,Aston Villa,West Ham,1,1,D,4.0,3.0,13.0,16.0,2.0,3.0,0.0,0.0,P Bankes,1.47,4.9,6.9,Premier League,2425,0.907851,1.67886
E0,2025-01-26,Fulham,Man United,0,1,A,3.0,0.0,7.0,9.0,0.0,1.0,0.0,0.0,A Taylor,2.4,3.55,3.03,Premier League,2425,0.560571,0.201988
E0,2025-02-01,Nott'm Forest,Brighton,7,0,H,4.0,6.0,8.0,13.0,1.0,3.0,0.0,0.0,S Hooper,2.68,3.45,2.74,Premier League,2425,4.0677,0.756296
E0,2025-02-01,Bournemouth,Liverpool,0,2,A,3.0,3.0,15.0,9.0,2.0,3.0,0.0,0.0,D England,4.66,4.26,1.72,Premier League,2425,1.65273,2.7219
E0,2025-02-01,Everton,Leicester,4,0,H,5.0,6.0,7.0,13.0,0.0,0.0,0.0,0.0,D Bond,1.96,3.34,4.53,Premier League,2425,3.11261,0.447136
E0,2025-02-01,Ipswich,Southampton,1,2,A,1.0,2.0,11.0,14.0,0.0,3.0,0.0,0.0,M Oliver,1.91,3.75,4.18,Premier League,2425,1.94845,1.17566
E0,2025-02-01,Newcastle,Fulham,1,2,A,4.0,7.0,10.0,15.0,4.0,4.0,0.0,0.0,C Kavanagh,1.77,3.82,4.91,Premier League,2425,1.22716,1.60881
E0,2025-02-01,Wolves,Aston Villa,2,0,H,5.0,8.0,20.0,13.0,2.0,3.0,0.0,0.0,A Madley,3.32,3.48,2.28,Premier League,2425,2.00146,0.742809
E0,2025-02-02,Brentford,Tottenham,0,2,A,10.0,3.0,4.0,11.0,0.0,1.0,0.0,0.0,J Gillett,1.97,4.21,3.51,Premier League,2425,1.66475,0.945355
E0,2025-02-02,Man United,Crystal Palace,0,2,A,11.0,0.0,12.0,13.0,3.0,1.0,0.0,0.0,J Brooks,1.78,3.73,4.97,Premier League,2425,1.50706,2.44633
E0,2025-02-02,Arsenal,Man City,5,1,H,5.0,2.0,6.0,7.0,2.0,0.0,0.0,0.0,P Bankes,1.91,4.17,3.77,Premier League,2425,1.53202,0.743191
E0,2025-02-03,Chelsea,West Ham,2,1,H,4.0,3.0,11.0,10.0,3.0,1.0,0.0,0.0,S Attwell,1.29,6.55,9.45,Premier League,2425,1.39066,1.1868
E0,2025-02-12,Everton,Liverpool,2,2,D,2.0,3.0,9.0,20.0,2.0,2.0,1.0,1.0,M Oliver,7.9,4.65,1.45,Premier League,2425,0.910523,0.929103
E0,2025-02-14,Brighton,Chelsea,3,0,H,2.0,9.0,12.0,15.0,1.0,2.0,0.0,0.0,K Kavanagh,2.95,3.78,2.36,Premier League,2425,2.06892,0.649788
E0,2025-02-15,Leicester,Arsenal,0,2,A,3.0,7.0,9.0,10.0,2.0,1.0,0.0,0.0,S Barrott,10.15,5.52,1.33,Premier League,2425,0.233209,1.75
E0,2025-02-15,Aston Villa,Ipswich,1,1,D,16.0,1.0,7.0,11.0,0.0,3.0,0.0,1.0,R Jones,1.44,4.99,7.41,Premier League,2425,2.89841,0.332864
E0,2025-02-15,Fulham,Nott'm Forest,2,1,H,8.0,4.0,13.0,8.0,0.0,0.0,0.0,0.0,T Bramall,2.12,3.55,3.63,Premier League,2425,2.20993,0.331301
E0,2025-02-15,Man City,Newcastle,4,0,H,7.0,4.0,5.0,13.0,0.0,1.0,0.0,0.0,A Madley,2.09,4.07,3.29,Premier League,2425,2.12004,0.157211
E0,2025-02-15,Southampton,Bournemouth,1,3,A,4.0,6.0,13.0,15.0,1.0,3.0,0.0,0.0,J Gillett,6.32,4.79,1.51,Premier League,2425,0.974418,2.08722
E0,2025-02-15,West Ham,Brentford,0,1,A,9.0,2.0,10.0,13.0,1.0,1.0,0.0,0.0,D England,2.4,3.71,2.93,Premier League,2425,0.673466,1.96499
E0,2025-02-15,Crystal Palace,Everton,1,2,A,6.0,2.0,9.0,12.0,0.0,1.0,0.0,0.0,A Taylor,2.0,3.25,4.53,Premier League,2425,2.30646,1.01565
E0,2025-02-16,Liverpool,Wolves,2,1,H,4.0,3.0,15.0,13.0,2.0,2.0,0.0,0.0,S Hooper,1.23,7.1,12.75,Premier League,2425,1.86758,1.05329
E0,2025-02-16,Tottenham,Man United,1,0,H,10.0,5.0,13.0,9.0,1.0,2.0,0.0,0.0,P Bankes,2.21,3.9,3.13,Premier League,2425,1.97109,1.42652
E0,2025-02-19,Aston Villa,Liverpool,2,2,D,6.0,8.0,8.0,6.0,1.0,0.0,0.0,0.0,C Pawson,3.97,4.04,1.88,Premier League,2425,1.02269,2.04279
E0,2025-02-21,Leicester,Brentford,0,4,A,5.0,6.0,10.0,10.0,4.0,0.0,0.0,0.0,T Harrington,3.74,3.86,1.99,Premier League,2425,0.727901,2.03465
E0,2025-02-22,Everton,Man United,2,2,D,7.0,9.0,12.0,9.0,4.0,1.0,0.0,0.0,A Madley,2.67,3.15,2.97,Premier League,2425,2.10444,0.645685
E0,2025-02-22,Arsenal,West Ham,0,1,A,2.0,0.0,16.0,15.0,1.0,3.0,1.0,0.0,C Pawson,1.29,5.82,12.73,Premier League,2425,1.37264,1.02684
E0,2025-02-22,Bournemouth,Wolves,0,1,A,6.0,7.0,17.0,9.0,3.0,3.0,1.0,0.0,M Salisbury,1.66,4.21,5.27,Premier League,2425,0.629691,2.10124
E0,2025-02-22,Fulham,Crystal Palace,0,2,A,7.0,7.0,10.0,7.0,1.0,3.0,0.0,0.0,R Jones,2.1,3.49,3.77,Premier League,2425,0.23426,1.46203
E0,2025-02-22,Ipswich,Tottenham,1,4,A,4.0,4.0,15.0,14.0,2.0,1.0,0.0,0.0,T Robinson,3.42,3.85,2.1,Premier League,2425,1.15389,1.58741
E0,2025-02-22,Southampton,Brighton,0,4,A,5.0,6.0,11.0,12.0,2.0,0.0,0.0,0.0,D Bond,5.83,4.51,1.57,Premier League,2425,0.154147,5.12018
E0,2025-02-22,Aston Villa,Chelsea,2,1,H,2.0,3.0,15.0,16.0,1.0,3.0,0.0,0.0,M Oliver,2.68,3.61,2.65,Premier League,2425,2.69413,2.17418
E0,2025-02-23,Newcastle,Nott'm Forest,4,3,H,7.0,6.0,11.0,13.0,1.0,4.0,0.0,0.0,J Gillett,1.92,3.88,4.01,Premier League,2425,3.45858,2.38603
E0,2025-02-23,Man City,Liverpool,0,2,A,7.0,5.0,3.0,10.0,0.0,0.0,0.0,0.0,A Taylor,3.24,3.87,2.21,Premier League,2425,0.58248,0.807058
E0,2025-02-25,Brighton,Bournemouth,2,1,H,1.0,9.0,12.0,14.0,2.0,1.0,0.0,0.0,M Oliver,2.01,3.92,3.63,Premier League,2425,2.57927,1.70169
E0,2025-02-25,Crystal Palace,Aston Villa,4,1,H,3.0,8.0,19.0,10.0,3.0,1.0,0.0,0.0,S Barrott,2.27,3.55,3.26,Premier League,2425,4.02522,0.667217
E0,2025-02-25,Wolves,Fulham,1,2,A,7.0,5.0,8.0,15.0,1.0,3.0,0.0,0.0,P Bankes,2.42,3.31,3.2,Premier League,2425,0.928973,1.43473
E0,2025-02-25,Chelsea,Southampton,4,0,H,4.0,2.0,6.0,9.0,1.0,2.0,0.0,0.0,T Bramall,1.18,8.25,16.0,Premier League,2425,2.98234,0.845039
E0,2025-02-26,Brentford,Everton,1,1,D,2.0,5.0,3.0,6.0,2.0,1.0,0.0,0.0,S Hooper,2.03,3.68,3.8,Premier League,2425,1.34009,1.44955
E0,2025-02-26,Man United,Ipswich,3,2,H,5.0,6.0,9.0,16.0,4.0,4.0,1.0,0.0,D England,1.52,4.52,6.65,Premier League,2425,1.40202,1.04498
