Date,liga,HomeTeam,AwayTeam,FTR,prob_casa_modelo,prob_empate_modelo,prob_fora_modelo,prob_casa_odds,prob_empate_odds,prob_fora_odds,data_corte_modelo
2023-09-20,brasileirao,Goias,Flamengo RJ,D,0.26226586154226317,0.24087597249523449,0.4968581659625023,0.32735678140813396,0.3028050228025239,0.3698381957893422,2023-08-26
2023-09-21,brasileirao,Fluminense,Cruzeiro,H,0.48407362195775555,0.30439361999068604,0.21153275805155833,0.5310057746236533,0.2706798238332272,0.1983144015431195,2023-08-26
2023-09-21,brasileirao,Sao Paulo,Fortaleza,A,0.4725345655981577,0.29048208641000084,0.23698334799184131,0.4044302352135191,0.30143868463119433,0.2941310801552866,2023-08-26
2023-09-21,brasileirao,Vasco,Coritiba,H,0.4785398733921547,0.2656772820643324,0.25578284454351286,0.610566458848268,0.24735769358468296,0.1420758475670491,2023-08-26
2023-09-21,brasileirao,Athletico-PR,Internacional,H,0.42130325159641374,0.285985970688084,0.2927107777155022,0.5811133778739366,0.25605787362782956,0.1628287484982339,2023-08-26
2023-09-22,brasileirao,Gremio,Palmeiras,H,0.32535668661627787,0.2590347117831691,0.4156086016005532,0.31414884542740507,0.29157527569609454,0.3942758788765003,2023-08-26
2023-09-23,brasileirao,Corinthians,Botafogo RJ,H,0.3963743583962158,0.3089658624256736,0.2946597791781108,0.3343668987953032,0.32542062725562954,0.3402124739490673,2023-08-26
2023-09-24,brasileirao,Atletico-MG,Cuiaba,H,0.5512771410468668,0.2789367151473357,0.16978614380579754,0.616906545967092,0.2624778528911476,0.12061560114176025,2023-08-26
2023-09-26,brasileirao,America MG,Vasco,A,0.47153723546298126,0.2583942197320989,0.27006854480491993,0.34234901815487223,0.28936643201185624,0.36828454983327163,2023-09-26
2023-09-27,brasileirao,Sao Paulo,Coritiba,H,0.6996700750567874,0.18465550099952008,0.11567442394369258,0.6553475677035947,0.21601657020073944,0.12863586209566583,2023-09-26
2023-09-30,brasileirao,Sao Paulo,Corinthians,H,0.4609778759773958,0.2912583441738485,0.24776377984875572,0.6376313156578289,0.24474737368684343,0.11762131065532766,2023-09-26
2023-09-30,brasileirao,Cuiaba,Fluminense,H,0.32432140420158134,0.3081269648556069,0.3675516309428116,0.4174913317162458,0.31379187190285573,0.26871679638089857,2023-09-26
2023-09-30,brasileirao,Flamengo RJ,Bahia,H,0.6616802348484061,0.1942652786490736,0.14405448650252012,0.628700638724416,0.22257447899668983,0.1487248822788941,2023-09-26
2023-09-30,brasileirao,Fortaleza,Gremio,D,0.45082545012106384,0.2645245257740044,0.2846500241049319,0.3686260267515628,0.29579717648149717,0.33557679676693997,2023-09-26
2023-10-01,brasileirao,Internacional,Atletico-MG,A,0.411296909070779,0.30846946681080184,0.2802336241184193,0.260621021177082,0.3219436143952189,0.41743536442769913,2023-09-26
2023-10-01,brasileirao,Coritiba,Athletico-PR,H,0.2680904403358005,0.24552581558190062,0.4863837440822989,0.2640966880263907,0.2981214147046374,0.43778189726897193,2023-09-26
2023-10-01,brasileirao,Cruzeiro,America MG,D,0.5196493367180044,0.29060791923210505,0.18974274404989055,0.5574751056381906,0.25526491679222413,0.18725997756958526,2023-09-26
2023-10-01,brasileirao,Santos,Vasco,H,0.48964781750017533,0.2633787182255285,0.2469734642742963,0.37424789410348974,0.3128760529482551,0.3128760529482551,2023-09-26
2023-10-01,brasileirao,Bragantino,Palmeiras,H,0.31636195226645203,0.278233696478424,0.40540435125512403,0.5760588499964763,0.2413413635895462,0.18259978641397742,2023-09-26
2023-10-03,brasileirao,Botafogo RJ,Goias,D,0.610521374952652,0.24367101899671878,0.1458076060506292,0.5867912633960025,0.26309934364222937,0.1501093929617681,2023-09-26
2023-10-07,brasileirao,Goias,Bahia,A,0.41778257960224424,0.27806058320575205,0.3041568371920039,0.38944096525746835,0.31006446278460853,0.30049457195792306,2023-09-26
2023-10-07,brasileirao,Vasco,Sao Paulo,D,0.35593797717973796,0.2850678205816681,0.35899420223859385,0.36706034044172764,0.3097802236212032,0.32315943593706914,2023-09-26
2023-10-08,brasileirao,Atletico-MG,Coritiba,A,0.7478778729352076,0.1642331063980596,0.08788902066673307,0.697122404510704,0.20400002995155334,0.09887756553774268,2023-09-26
2023-10-08,brasileirao,Fortaleza,America MG,H,0.5814097984983352,0.24171344538747502,0.17687675611418982,0.6320255303172517,0.21828421250234653,0.14969025718040171,2023-09-26
2023-10-08,brasileirao,Athletico-PR,Bragantino,D,0.4870236844337789,0.2565425782417224,0.2564337373244986,0.3526259378349411,0.3022508038585209,0.34512325830653806,2023-09-26
2023-10-08,brasileirao,Internacional,Gremio,H,0.48246299454179103,0.26265634129164367,0.2548806641665652,0.4253184954669604,0.29876667319611633,0.2759148313369233,2023-09-26
2023-10-08,brasileirao,Fluminense,Botafogo RJ,A,0.45627020303728855,0.2805911324934247,0.26313866446928685,0.49787835926449786,0.2758132956152758,0.22630834512022627,2023-09-26
2023-10-08,brasileirao,Corinthians,Flamengo RJ,D,0.3842162386500399,0.27490079413534935,0.3408829672146108,0.2641517771656675,0.3076197911296381,0.42822843170469443,2023-09-26
2023-10-08,brasileirao,Palmeiras,Santos,A,0.7021457153913732,0.1941366281672618,0.10371765644136495,0.6727768144661879,0.2162496903641318,0.11097349516968047,2023-09-26
2023-10-15,brasileirao,Cuiaba,Cruzeiro,D,0.3358619952587522,0.3740720713828655,0.2900659333583824,0.39416558474739866,0.33003016756816095,0.27580424768444045,2023-09-26
2023-10-18,brasileirao,Gremio,Athletico-PR,A,0.5062204520356136,0.24157190412472582,0.2522076438396609,0.46042657956834127,0.2917417666333934,0.2478316537982653,2023-09-26
2023-10-19,brasileirao,America MG,Botafogo RJ,A,0.3156895589170402,0.283066845426707,0.4012435956562528,0.3360539280033358,0.298943678285176,0.3650023937114883,2023-09-26
2023-10-19,brasileirao,Coritiba,Cuiaba,A,0.3555340727244311,0.28991257556924094,0.35455335170632796,0.37298566685561585,0.3311199287391692,0.295894404405215,2023-09-26
2023-10-19,brasileirao,Bahia,Internacional,H,0.35363635486270273,0.2903532719333977,0.3560103732038996,0.4702298513133128,0.2888355466523909,0.24093460203429637,2023-09-26
2023-10-19,brasileirao,Goias,Sao Paulo,H,0.3320937889193328,0.2962424911967728,0.37166371988389435,0.2567199672293979,0.30500585448257617,0.43827417828802606,2023-09-26
2023-10-19,brasileirao,Vasco,Fortaleza,H,0.357936986370824,0.29018176340824037,0.3518812502209356,0.4193757425207906,0.30500054001512045,0.275623717464089,2023-09-26
2023-10-19,brasileirao,Cruzeiro,Flamengo RJ,A,0.3535433113773019,0.31154475453334296,0.33491193408935516,0.27427597955706984,0.3023850085178875,0.4233390119250426,2023-09-26
2023-10-19,brasileirao,Palmeiras,Atletico-MG,A,0.5378917622826302,0.2701252352707547,0.19198300244661504,0.5579893242771139,0.27661009237668893,0.1654005833461973,2023-09-26
2023-10-20,brasileirao,Santos,Bragantino,A,0.383091905536595,0.27277602418365005,0.3441320702797549,0.30409087825359377,0.2870474366995575,0.4088616850468487,2023-09-26
2023-10-20,brasileirao,Fluminense,Corinthians,D,0.5049856620171399,0.2702396568358485,0.2247746811470116,0.5885826771653542,0.24901574803149604,0.16240157480314957,2023-09-26
2023-10-21,brasileirao,Sao Paulo,Gremio,H,0.4598449181738379,0.25892640764449437,0.2812286741816678,0.6063530663424272,0.24013982825442665,0.15350710540314613,2023-09-26
2023-10-21,brasileirao,Bahia,Fortaleza,H,0.38785345407991445,0.2849966203730606,0.32714992554702477,0.4654787484932656,0.2869765735548451,0.2475446779518893,2023-09-26
2023-10-21,brasileirao,Cuiaba,Goias,D,0.4606087227108176,0.30744171431127537,0.23194956297790714,0.47380718566929675,0.3054417391893265,0.22075107514137687,2023-09-26
2023-10-22,brasileirao,Coritiba,Palmeiras,A,0.15421267393287785,0.2118878758342427,0.6338994502328793,0.18680335704075277,0.27157126695840533,0.5416253760008419,2023-09-26
2023-10-22,brasileirao,Botafogo RJ,Athletico-PR,D,0.49050679811703507,0.2741992774583741,0.23529392442459085,0.510905816957645,0.28976747827448524,0.1993267047678697,2023-09-26
2023-10-22,brasileirao,Atletico-MG,Cruzeiro,A,0.4838517329817676,0.32375785596134893,0.1923904110568834,0.5063524439092719,0.30668665372422776,0.18696090236650037,2023-09-26
2023-10-22,brasileirao,Flamengo RJ,Vasco,H,0.6863083531200952,0.18638651653411106,0.12730513034579377,0.5701388570642959,0.25709179231015994,0.1727693506255442,2023-09-26
2023-10-22,brasileirao,Internacional,Santos,H,0.5718164272677256,0.2553527389647357,0.17283083376753874,0.6293308020882772,0.23754152823920266,0.13312766967252015,2023-09-26
2023-10-22,brasileirao,Bragantino,Fluminense,H,0.44110474338618444,0.26330100785526056,0.29559424875855494,0.5512166690951479,0.24875418913011804,0.20002914177473408,2023-09-26
2023-10-22,brasileirao,Corinthians,America MG,D,0.5712345297540603,0.24656224349667225,0.1822032267492676,0.46565486618215884,0.2958111459941373,0.23853398782370389,2023-09-26
2023-10-25,brasileirao,Bragantino,Atletico-MG,A,0.3995213737135827,0.2847834689466802,0.315695157339737,0.5172092561080128,0.2802171185830156,0.20257362530897172,2023-09-26
2023-10-25,brasileirao,Fluminense,Goias,H,0.6312725084946268,0.2233981600756894,0.14532933142968354,0.6021074375084531,0.23358866852737578,0.1643038939641711,2023-09-26
2023-10-25,brasileirao,Athletico-PR,America MG,H,0.6110656664520566,0.22074979679047343,0.16818453675746978,0.6140195858386589,0.22509302682716503,0.16088738733417599,2023-09-26
2023-10-26,brasileirao,Vasco,Internacional,A,0.3088653611667354,0.29862790865981104,0.3925067301734537,0.4455221142154077,0.3035119403092465,0.25096594547534595,2023-10-26
2023-10-26,brasileirao,Gremio,Flamengo RJ,H,0.39557346894205864,0.24612850401815434,0.358298027039787,0.23490412562708035,0.2860303176753272,0.47906555669759243,2023-10-26
2023-10-26,brasileirao,Cruzeiro,Bahia,H,0.43581105505280404,0.32039886701570014,0.2437900779314961,0.48615529088107506,0.29825477968164116,0.21558992943728386,2023-10-26
2023-10-26,brasileirao,Palmeiras,Sao Paulo,H,0.5716315494289642,0.25670213999407804,0.17166631057695747,0.46583314625174854,0.29956654635881674,0.23460030738943477,2023-10-26
2023-10-26,brasileirao,Cuiaba,Corinthians,A,0.37876678841032047,0.3263873295900353,0.29484588199964407,0.4359013387259272,0.3135677372125218,0.250530924061551,2023-10-26
2023-10-27,brasileirao,Santos,Coritiba,H,0.6055135626745738,0.21304600372069118,0.18144043360473489,0.5769625455894337,0.2369919502665645,0.18604550414400167,2023-10-26
2023-10-28,brasileirao,America MG,Gremio,A,0.3618524302735403,0.24671141193141238,0.3914361577950474,0.4191356184798808,0.27314456035767515,0.30771982116244406,2023-10-26
2023-10-28,brasileirao,Palmeiras,Bahia,H,0.6552446437428951,0.2094224884644241,0.13533286779268094,0.7234967522979991,0.18788481551924782,0.0886184321827531,2023-10-26
2023-10-29,brasileirao,Atletico-MG,Fluminense,H,0.5236393630420831,0.26027553025498956,0.21608510670292733,0.5464270139464886,0.2724482030321428,0.18112478302136867,2023-10-26
2023-10-29,brasileirao,Athletico-PR,Sao Paulo,D,0.4549532097725118,0.28018443481300226,0.26486235541448594,0.46528232284167315,0.2860117808056167,0.24870589635271018,2023-10-26
2023-10-29,brasileirao,Goias,Vasco,D,0.4589397244133154,0.27218578519229913,0.2688744903943855,0.389265625418803,0.31493982639061735,0.29579454819057976,2023-10-26
2023-10-29,brasileirao,Corinthians,Santos,D,0.5438495827184503,0.25374167660640046,0.20240874067514938,0.44643657713426993,0.2994559194316026,0.2541075034341275,2023-10-26
2023-10-29,brasileirao,Internacional,Coritiba,A,0.7181247109591347,0.17837663590357916,0.10349865313728619,0.6876185244335088,0.19990559163943245,0.11247588392705886,2023-10-26
2023-10-29,brasileirao,Botafogo RJ,Cuiaba,A,0.5243273202638675,0.2972830818594556,0.1783895978766769,0.5775735237577727,0.26439332967658263,0.15803314656564468,2023-10-26
2023-10-31,brasileirao,Bahia,Fluminense,H,0.4174361995865508,0.25560335748357943,0.32696044292986975,0.6478475880330651,0.21643015190414203,0.13572226006279298,2023-10-26
2023-11-01,brasileirao,Corinthians,Athletico-PR,H,0.4360339853166909,0.2839436425007144,0.28002237218259474,0.3564958214014376,0.3244111974753082,0.31909298112325407,2023-10-26
2023-11-01,brasileirao,Internacional,America MG,D,0.6263780087144268,0.22242947825946305,0.15119251302610978,0.6135361383681418,0.221321255393074,0.16514260623878432,2023-10-26
2023-11-01,brasileirao,Coritiba,Gremio,A,0.2779265744554074,0.23063990312039453,0.4914335224241981,0.3018867924528302,0.2641509433962264,0.43396226415094336,2023-10-26
2023-11-01,brasileirao,Flamengo RJ,Santos,A,0.67791721673978,0.19055714470456603,0.131525638555654,0.6583724344396787,0.2141166988111345,0.1275108667491868,2023-10-26
2023-11-02,brasileirao,Atletico-MG,Fortaleza,H,0.5212796411675896,0.28244241892292554,0.19627793990948464,0.5611670047889152,0.261676258297796,0.17715673691328893,2023-10-26
2023-11-02,brasileirao,Botafogo RJ,Palmeiras,A,0.3640431169151394,0.30639754326126417,0.32955933982359636,0.3098582890166303,0.30404844609756854,0.38609326488580126,2023-10-26
2023-11-02,brasileirao,Cuiaba,Vasco,A,0.4676814514695279,0.30726936490894124,0.22504918362153056,0.36463367766429483,0.3213108644764578,0.31405545785924743,2023-10-26
2023-11-02,brasileirao,Goias,Bragantino,A,0.34303925063895563,0.26602312368965786,0.3909376256713864,0.29580217317664226,0.2829038226020794,0.4212940042212784,2023-10-26
2023-11-02,brasileirao,Sao Paulo,Cruzeiro,H,0.43459470278088136,0.3445464804193275,0.22085881679979089,0.5089420086284739,0.29104168756897764,0.2000163038025484,2023-10-26
2023-11-04,brasileirao,America MG,Atletico-MG,D,0.2796364927701856,0.27823866493333893,0.44212484229647564,0.2103027035353924,0.25991835477162445,0.529778941692983,2023-10-26
2023-11-04,brasileirao,Gremio,Bahia,H,0.5500751169178699,0.22446636653900015,0.22545851654313,0.547356706616662,0.2515268416828525,0.20111645170048542,2023-10-26
2023-11-05,brasileirao,Coritiba,Goias,A,0.3929102306738957,0.2535973736751788,0.3534923956509256,0.3603478260869565,0.29217391304347823,0.34747826086956524,2023-10-26
2023-11-05,brasileirao,Fortaleza,Flamengo RJ,A,0.36004498551673836,0.2820407561675739,0.35791425831568774,0.37715821919395587,0.30793297643050827,0.31490880437553603,2023-10-26
2023-11-05,brasileirao,Palmeiras,Athletico-PR,H,0.5891136787897886,0.2409232928447794,0.16996302836543184,0.5708490826956762,0.25076057896192494,0.1783903383423988,2023-10-26
2023-11-05,brasileirao,Bragantino,Corinthians,H,0.48605518384135765,0.2711613812527284,0.24278343490591392,0.6054297403911486,0.22954682100138338,0.1650234386074681,2023-10-26
2023-11-05,brasileirao,Cruzeiro,Internacional,A,0.34340709658687213,0.3585612084365185,0.29803169497660936,0.4401459854014598,0.3178832116788321,0.24197080291970804,2023-10-26
2023-11-06,brasileirao,Vasco,Botafogo RJ,H,0.2982581099857817,0.3050672735336419,0.39667461648057645,0.41423746856129756,0.28715576729175496,0.29860676414694765,2023-10-26
2023-11-07,brasileirao,Santos,Cuiaba,D,0.4174431056531069,0.29952834827638086,0.2830285460705125,0.5416359402853343,0.27543418554282634,0.18292987417183937,2023-10-26
2023-11-08,brasileirao,America MG,Coritiba,A,0.583932557080255,0.21797598440453567,0.19809145851520923,0.5552102498043214,0.24109626232197578,0.20369348787370284,2023-10-26
2023-11-08,brasileirao,Internacional,Fluminense,D,0.49453794060936085,0.2627419568144553,0.24272010257618387,0.5155686035280362,0.269991357836409,0.2144400386355549,2023-10-26
2023-11-08,brasileirao,Athletico-PR,Fortaleza,D,0.4741152133679491,0.27890602143923543,0.24697876519281534,0.4833745888576175,0.28080431318029225,0.23582109796209008,2023-10-26
