Date,liga,HomeTeam,AwayTeam,total_real,data_corte_modelo,prob_over_9.5,over_real_9.5,prob_over_10.5,over_real_10.5
2023-11-03,Championship,Leicester,Leeds,13.0,2023-10-21,0.607033954568027,1.0,0.5000693355985344,1.0
2023-11-04,Championship,Birmingham,Ipswich,15.0,2023-10-21,0.5379890235991245,1.0,0.4285701920031794,1.0
2023-11-04,Championship,Bristol City,Sheffield Weds,15.0,2023-10-21,0.4669080318629916,1.0,0.35864957792931995,1.0
2023-11-04,Championship,Huddersfield,Watford,4.0,2023-10-21,0.5025671302275342,0.0,0.3932542019313139,0.0
2023-11-04,Championship,Millwall,Southampton,17.0,2023-10-21,0.6307647287886066,1.0,0.5258066612811247,1.0
2023-11-04,Championship,Plymouth,Middlesbrough,14.0,2023-10-21,0.89071751692869,1.0,0.8358289323602781,1.0
2023-11-04,Championship,Preston,Coventry,14.0,2023-10-21,0.502780806648226,1.0,0.39347326789770526,1.0
2023-11-04,Championship,Rotherham,QPR,12.0,2023-10-21,0.5476239966975512,1.0,0.4383256307270178,1.0
2023-11-04,Championship,Stoke,Cardiff,8.0,2023-10-21,0.5505357950573985,0.0,0.4418691786122363,0.0
2023-11-04,Championship,Swansea,Sunderland,10.0,2023-10-21,0.4581356199286114,1.0,0.3502452519005287,0.0
2023-11-04,Championship,West Brom,Hull,3.0,2023-10-21,0.6115925066615477,0.0,0.5054067376272976,0.0
2023-11-05,Championship,Norwich,Blackburn,10.0,2023-10-21,0.5952104800322042,1.0,0.48802191672457157,0.0
2023-11-07,Championship,Rotherham,Ipswich,14.0,2023-10-21,0.5684693334294635,1.0,0.45982498580281206,1.0
2023-11-10,Championship,Blackburn,Preston,9.0,2023-10-21,0.504887434765766,0.0,0.39586677977453316,0.0
2023-11-11,Championship,QPR,Bristol City,7.0,2023-10-21,0.5757086848785758,0.0,0.46724800842993924,0.0
2023-11-11,Championship,Middlesbrough,Leicester,7.0,2023-10-21,0.6182422864407822,0.0,0.5123320314880166,0.0
2023-11-11,Championship,Southampton,West Brom,13.0,2023-10-21,0.7384911159010032,1.0,0.6466364183106592,1.0
2023-11-11,Championship,Sheffield Weds,Millwall,12.0,2023-10-21,0.40324560875600196,1.0,0.29896670328452923,1.0
2023-11-11,Championship,Watford,Rotherham,9.0,2023-10-21,0.5580889151836376,0.0,0.45016366588571743,0.0
2023-11-11,Championship,Leeds,Plymouth,13.0,2023-10-21,0.9208245052633943,1.0,0.8777177991786463,1.0
2023-11-11,Championship,Hull,Huddersfield,10.0,2023-10-21,0.5251880537847193,1.0,0.41583656817975023,0.0
2023-11-11,Championship,Coventry,Stoke,8.0,2023-10-21,0.5923065543021107,0.0,0.48441070762580907,0.0
2023-11-11,Championship,Cardiff,Norwich,11.0,2023-10-21,0.519265821344191,1.0,0.4099114209199277,1.0
2023-11-11,Championship,Sunderland,Birmingham,15.0,2023-10-21,0.4936273689162981,1.0,0.3850244360536333,1.0
2023-11-11,Championship,Ipswich,Swansea,8.0,2023-10-21,0.536089192280626,0.0,0.4268906044035906,0.0
2023-11-24,Championship,Rotherham,Leeds,7.0,2023-11-24,0.6280533473419654,0.0,0.523755773364512,0.0
2023-11-25,Championship,West Brom,Ipswich,9.0,2023-11-24,0.6234296964474432,0.0,0.5181530767301065,0.0
2023-11-25,Championship,Swansea,Hull,3.0,2023-11-24,0.4752285689803685,0.0,0.3670648139695362,0.0
2023-11-25,Championship,Stoke,Blackburn,8.0,2023-11-24,0.585312824903016,0.0,0.47787510420244966,0.0
